epoch,loss
0,0.11661169576172782
1,0.03159245171464316
2,0.021684244096205375
3,0.016530061172930027
4,0.013565716406533328
5,0.011732888449038756
6,0.010928221351679156
7,0.010063504661424178
8,0.009744240404429411
9,0.009615633207935802
10,0.009616637965064902
11,0.009029832196947519
12,0.009214601005049478
13,0.00898700964839963
14,0.008759070886875327
15,0.008256905651559112
16,0.007955453966486056
17,0.008575072956022502
18,0.007834695056449658
19,0.007982079347706224
20,0.008030960414245135
21,0.007877797040498197
22,0.00795901270011569
23,0.007845807456789483
24,0.007434208474887332
25,0.007431971079135074
26,0.006996100458390273
27,0.0077884585073328405
28,0.007410078754390378
29,0.0076648362767006645
30,0.007408919648756043
31,0.007231009407844948
32,0.007302695685665649
33,0.007302956507163178
34,0.007391859147015332
35,0.006954807098401655
36,0.007344424858168321
37,0.00720599721748345
38,0.007079282278739063
39,0.006932946879619566
40,0.007056549668892997
41,0.006654294063613777
42,0.0067663536525774046
43,0.00715711940411884
44,0.006770074544566693
45,0.006630034557898704
46,0.006736581542270977
47,0.006897084760689407
48,0.006879361876111367
49,0.006953661334654778
50,0.007029402860074931
51,0.006871716530145247
52,0.0067763815857562245
53,0.006921427539955493
54,0.006905416305877711
55,0.0070195851646972325
56,0.006897503320625661
57,0.006578798076174785
58,0.0068333230568049935
59,0.0068913538089612186
60,0.006671482596562548
61,0.006542433022940992
62,0.0063973683310617315
63,0.00667259039606272
64,0.006441818789687321
65,0.006577602062272922
66,0.006617867782692388
67,0.006554527941942538
68,0.0067898778477683665
69,0.006596286900861345
70,0.006485220642373114
71,0.006879436044658691
72,0.006604129329120906
73,0.006519720654492036
74,0.00654825691991292
75,0.006410439958620706
76,0.0066065251476841395
77,0.006385153252170375
78,0.00669961435107127
79,0.006551667525995486
80,0.006578010444225061
81,0.006739068991910334
82,0.006542132109274516
83,0.006600522129833329
84,0.006537381806503059
85,0.006595868166388556
86,0.006490608199388895
87,0.006300182485408933
88,0.006336987718460288
89,0.00660826173163766
90,0.006676163263434526
91,0.0065050041542785006
92,0.0066479472358167025
93,0.006512447713763628
94,0.006668110260864406
95,0.0066412262360353285
96,0.006330948471858761
97,0.006852824921088091
98,0.00628914695704531
99,0.00669024962964145
100,0.006426843920939298
101,0.006390795818735191
102,0.006598937435716501
103,0.0065757846010221855
104,0.006388816132445331
105,0.006355602110593147
106,0.0063408935078336755
107,0.006574219556082741
108,0.006442211561785587
109,0.006399508870879907
110,0.006523435805361755
111,0.006278263440466311
112,0.006337355130057007
113,0.00635384964678289
114,0.006322666935825554
115,0.006582126597007091
116,0.006518636416127481
117,0.006406798899533356
118,0.006657939291983326
119,0.006597685790390219
120,0.006714780832407996
121,0.006495167435109984
122,0.006504978403180497
123,0.006446941815418108
124,0.006179518987756628
125,0.006545904759919308
126,0.006482606417370388
127,0.006486681260809413
128,0.006403601527592112
129,0.006516619151605681
130,0.0062390095824439145
131,0.006207861487135881
132,0.006607406603698019
133,0.006352402784142385
134,0.006381230294418586
135,0.0064149614471923746
136,0.006344597085406727
137,0.006102529383900732
138,0.006225850386602693
139,0.006589080820016858
140,0.006325410555421126
141,0.006474994574927052
142,0.006353888779332271
143,0.00630586027780935
144,0.006402522630731363
145,0.006374819550229845
146,0.00642859601844471
147,0.006371498758049387
148,0.006028664726902279
149,0.006476883332724545
150,0.006247181706084399
151,0.0064103088401589944
152,0.006553115020967135
153,0.006355584826029948
154,0.006208014264005458
155,0.006499298482598497
156,0.0063839760959369714
157,0.006346208092959432
158,0.0064650214500817475
159,0.006362268173984151
160,0.006201581372925551
161,0.0063560960986386375
162,0.006421111882572053
163,0.006348871678404399
164,0.006337423648427028
165,0.006101430758878838
166,0.005959843533196588
167,0.006449498551077034
168,0.0061180427933277765
169,0.006426284911954144
170,0.006360297769049902
171,0.0061657412616204065
172,0.005991125335262184
173,0.006499412449279634
174,0.006391051177184402
175,0.006561546177617136
176,0.006611376402105463
177,0.0062164345092260015
178,0.006306537272325615
179,0.006102841569451929
