epoch,loss
0,0.6851876129236312
1,0.5215598243351388
2,0.47285475569489
3,0.44234980652330474
4,0.4306686359627155
5,0.4217785051679379
6,0.40844394082390867
7,0.38580161510814875
8,0.3770966288879884
9,0.3670870611391197
10,0.34535666900520773
11,0.33368290233465603
12,0.3304690886694115
13,0.328937831919975
14,0.32842440949335777
15,0.3273986692711738
16,0.32758384914022287
17,0.3267175573841336
18,0.3270138211344281
19,0.3267099161129154
20,0.3265755840479214
21,0.32650549488968333
22,0.32619961686594456
23,0.3259015468294614
24,0.3259443241768186
25,0.3263090708645097
26,0.32552192393153534
27,0.32510069791453555
28,0.3255076113795575
29,0.32536351626597315
30,0.32437195908635785
31,0.3252361569985545
32,0.32475945164335335
33,0.3242014635393374
34,0.3247111222842846
35,0.32478276766228314
36,0.3242617024617455
37,0.3244420842331695
38,0.3239746890944961
39,0.3248637049574055
40,0.3242037392941039
41,0.32472924484997906
42,0.3246339051077242
43,0.3247310557434374
44,0.3239969021834038
45,0.32453814673704473
46,0.3236735918453535
47,0.32396059736346294
48,0.3240211115931195
49,0.3240893928480478
50,0.3240887495770856
51,0.3235935684830324
52,0.3240952760949902
53,0.32405992063958533
54,0.32363712686176704
55,0.32312715999421665
56,0.32364688160735566
57,0.3239038731318348
58,0.3236851061293619
59,0.3230562462643769
60,0.3234452132392119
61,0.32386995762365384
62,0.32342371558148386
63,0.32283074752217156
64,0.3235595784042081
65,0.3238589527862042
66,0.3234775169963021
67,0.3234386057203189
68,0.32388429092360116
69,0.32334876360263487
70,0.3235164376164996
71,0.3236216660012117
72,0.323587292672302
73,0.32322080228558764
74,0.323114474494957
75,0.32288973093307444
