epoch,loss
0,0.553571385474714
1,0.42551547133284884
2,0.34854359967128257
3,0.3344951036460326
4,0.3333846958802733
5,0.33205504695228644
6,0.3310147944636622
7,0.33110876914208154
8,0.33055327404390555
9,0.33087983503193996
10,0.33028823661322115
11,0.3290728831347645
12,0.3294003744442078
13,0.32876856831415613
14,0.32934579044191437
15,0.32890901550753576
16,0.3287450876921255
17,0.32930128076877746
18,0.32850962746073165
19,0.32920571638398505
20,0.3286899591700513
21,0.32839930663183275
22,0.3280039953398283
23,0.32785825372993227
24,0.3276685150590491
25,0.3283603784065891
26,0.32836149809517334
27,0.3280407003514871
28,0.32820369801711696
29,0.32799156494143067
30,0.32824151241202654
31,0.3280655263954335
32,0.3277231563165849
33,0.3276733193352975
34,0.32758251442029285
35,0.32703442893310186
36,0.3280562619769973
37,0.3281834726294563
38,0.3282191357345327
39,0.32781762163108774
40,0.3276824332089079
41,0.32784706695872495
42,0.32786855062682946
43,0.32796207848399506
44,0.32752127905376494
45,0.3281719012885317
46,0.32746382246458045
47,0.3271802102082338
48,0.3278415986635449
49,0.32756094535751235
50,0.32783964108499325
51,0.32789023305590514
52,0.3280501224392358
53,0.32667841997816643
54,0.3274360962816599
55,0.32723656961885533
56,0.32741978117685533
57,0.3276450007520797
58,0.32768290202148376
59,0.32767153067725496
60,0.32719807955716496
61,0.32776303768981774
62,0.3270492728924489
63,0.32767685378241607
64,0.3275007065800349
65,0.3272262915324335
66,0.3275083053941949
67,0.3274771490227026
68,0.32712462896851585
69,0.32666303751747533
70,0.327817662669351
