epoch,loss
0,0.6109113758456106
1,0.5013131510503523
2,0.47682313186633546
3,0.4737609046665579
4,0.4735276633084568
5,0.47286942551622374
6,0.4725809665341984
7,0.4732231576027149
8,0.47256119508465017
9,0.4723284127830025
10,0.47321378158003524
11,0.4731574076153233
12,0.472743830360169
13,0.47258639832210564
14,0.4730077602611895
15,0.4729231520934211
16,0.4721907987553719
17,0.47250437887544244
18,0.4723555436365007
19,0.472489547708134
20,0.4720595178928771
21,0.47208175163059124
22,0.47167949595505054
23,0.4728236497516427
24,0.4721878803017379
25,0.47223498942084957
26,0.4719276496263792
27,0.4729465300206306
28,0.4725752983796252
29,0.47211127260440994
30,0.4726754248615174
31,0.47193173622120854
32,0.47217254944399306
33,0.4720391250797816
34,0.471533441683933
35,0.4728610322302737
36,0.4721423379899536
37,0.47184716329447657
38,0.47169384588388524
39,0.4719968381930655
40,0.4715969315766983
41,0.4718100696626697
42,0.47268710321467156
43,0.47213502429255993
44,0.47193856067080187
45,0.4720805822994387
46,0.4720826237394525
47,0.47182849019056455
48,0.47271356927881714
49,0.4726202252623917
50,0.4720939302767882
51,0.472031105890401
52,0.47240016746160957
53,0.4721113550699608
54,0.4723450149344397
55,0.4719824748009344
56,0.47205282165353063
57,0.4717664077195299
58,0.4718952767373596
59,0.4720929297364701
60,0.471927035654296
61,0.47174706994068416
62,0.4720347704700048
63,0.47188359618736164
64,0.47255898855334816
65,0.47169644202696626
66,0.47195977606460937
67,0.47171422514214917
68,0.4723100669554258
69,0.4725516573879949
70,0.47164224890268824
71,0.4719371736919236
72,0.47190091834673653
73,0.47158437460805863
74,0.47162500396847634
75,0.47167024888252707
