epoch,loss
0,0.0765903350273323
1,0.03210940120123772
2,0.02733630580247714
3,0.02555426290484274
4,0.02406042715924083
5,0.023219399207634793
6,0.022499989020439017
7,0.022015532929708
8,0.021572416012011375
9,0.021260456838088592
10,0.020979227035441115
11,0.02059022489416782
12,0.02062743656489553
13,0.020587127620600304
14,0.02034934020656858
15,0.020094419115679867
16,0.020165141267004957
17,0.019957417785482913
18,0.01986841906854918
19,0.02002518281996625
20,0.01966798694294719
21,0.019766491085126903
22,0.019618972482118732
23,0.019456949506728154
24,0.019603016691094956
25,0.019383091549096197
26,0.019272552794372698
27,0.019325327700730296
28,0.019317316006336058
29,0.01905351340896655
30,0.01907659448981988
31,0.019273351995075273
32,0.019038790171386075
33,0.01909727687909379
34,0.019190967239662068
35,0.019057629924302676
36,0.019111775640843424
37,0.018967330561212775
38,0.01885604630766214
39,0.018751727939882088
40,0.01877429905573035
41,0.018969987048298918
42,0.018739680889935332
43,0.01870831190579155
44,0.01870798649568017
45,0.018687174126136838
46,0.01864463366339651
47,0.018806622318964475
48,0.018627746033616974
49,0.018384059462052002
50,0.018813948412777257
51,0.018545973192279536
52,0.018680946528032986
53,0.018543291365458344
54,0.01849130569421247
55,0.018592266584805114
56,0.0183098456908732
57,0.018502691929790913
58,0.018275604875459563
59,0.018360459412676545
60,0.018559733615842584
61,0.018412339386131918
62,0.01831821921214157
63,0.018438781521564244
64,0.01829433722608963
65,0.018377757999524708
66,0.018276526357644714
67,0.018338460355862365
68,0.018386996763395204
69,0.018225641948985134
70,0.018312663534720598
71,0.01818872630997391
72,0.018337269927559526
73,0.018325596714667602
74,0.0183871566763136
75,0.01826968592073206
76,0.018287336535798678
77,0.017990450087770726
78,0.01832372989613891
79,0.01818647195801795
80,0.018115976166401832
81,0.018315317246143315
82,0.01830328983231301
83,0.018229612453881675
84,0.018298921403006516
85,0.018245140218714827
86,0.018176560564722232
87,0.018339901319822098
88,0.018258311944272743
89,0.01789755200888118
90,0.018157091704870825
91,0.01797566038436321
92,0.017980651989280474
93,0.018112716544712394
94,0.018193224691727298
95,0.01802704895263737
96,0.0180449073573387
97,0.01780526148544847
98,0.017949731013028877
99,0.01797653940534102
100,0.018047933646846773
101,0.017815609267069342
102,0.017866554685411446
103,0.018020886173706105
104,0.017891513130264415
105,0.01812668300216209
106,0.017879782068109692
107,0.018043869993584993
108,0.017756976302180136
109,0.01793103112909451
110,0.017894489525190595
111,0.01786782500061716
112,0.017800016476591147
113,0.018127389382512408
114,0.017787692437253002
115,0.017799483962157893
116,0.018066221697302827
117,0.017717837680383063
118,0.017896504760807695
119,0.01784626271944704
120,0.01796676030561164
121,0.01798754594209692
122,0.017757737527326123
123,0.017925556538972136
124,0.01779940341446994
125,0.01799233455090848
126,0.017873577235424716
127,0.01806955416350034
128,0.01781047334229726
129,0.0179312165677196
130,0.017825405065075687
131,0.017930879267869786
132,0.017915186601831525
133,0.017858022548633178
134,0.017991479812775674
135,0.01768924224442281
136,0.017858129196050548
137,0.017750140518951667
138,0.017882359359097086
139,0.017655396246814035
140,0.017682189963107824
141,0.01760734903916084
142,0.017832348637909588
143,0.017786028313175217
144,0.017719594925735733
145,0.017689425980748387
146,0.017842534724505817
147,0.017947494032581883
148,0.017496239710979914
149,0.017585312901504058
150,0.01766008057165891
151,0.017721166148922354
152,0.01775971682575303
153,0.017680836985701893
154,0.01760680964011582
155,0.017721812242243742
156,0.017617768707609026
157,0.01760011344178691
158,0.01782612708168772
159,0.01767141320786597
160,0.01790282806109215
161,0.01782153841509314
162,0.017568032629202184
163,0.017586620337821823
164,0.017566069597436947
165,0.017578578508699184
166,0.01763036304209147
167,0.017664367163190677
168,0.01754589866679865
169,0.01777380287322163
170,0.017657204595564295
171,0.017695531481144798
172,0.017654992998782662
173,0.017659398413749423
174,0.017669003700644198
175,0.01767230606798973
176,0.01767174332071705
177,0.01763020945879859
178,0.017705475535161747
179,0.017667532350088958
180,0.01751792282612889
181,0.01757278683179486
182,0.017529114804438566
183,0.017541137475625804
184,0.01756974890441546
185,0.01749257877346058
186,0.01755712493857275
187,0.017460549252441608
188,0.01743602947443255
189,0.017612012548360433
190,0.017563859948964568
191,0.01755207365982047
192,0.017669146157121694
193,0.017305237599853543
194,0.01746500530953771
195,0.01743748784284898
196,0.017545207853885896
197,0.017607824883494032
198,0.017396508290654974
199,0.01748862896962443
200,0.017486441896572336
201,0.017355398646901426
202,0.017537019466659136
203,0.017438260247526725
204,0.017607729533488083
205,0.017520628124182612
206,0.017429218153065106
207,0.01748350376055324
208,0.017510450485385017
209,0.017459862951903878
210,0.017557058242477663
211,0.01743814203765173
212,0.017521661094905303
213,0.0175407787209447
214,0.017510364975768532
215,0.0175275373537644
216,0.01757578739498115
217,0.017321532899689563
218,0.017263939090910712
219,0.017488621642414784
220,0.017496307530592684
221,0.017445533151984355
222,0.017244552132532984
223,0.01740771333054411
224,0.017384119903662905
225,0.017347583535519785
226,0.017517905135393003
227,0.01743437959329348
228,0.01752209961604702
229,0.017405937054581096
230,0.01723610170393503
231,0.017509864977818663
232,0.0172565164741527
233,0.017329449703881762
234,0.01745490472743276
235,0.017424779898727184
236,0.017560277604234387
237,0.01747296026573991
238,0.01729027529059669
239,0.01727720896886228
240,0.0174470873470506
241,0.017303204193195833
242,0.017386876053247107
243,0.017617947659557744
244,0.01730091946269825
245,0.017471956826436024
246,0.017509240662216343
247,0.017288928535187018
248,0.01735811688865494
249,0.017280589639056917
250,0.017419429073467524
251,0.017420463347456085
252,0.01755971193047088
253,0.017453197153349576
254,0.017362349566347524
255,0.017291196761433175
256,0.01733637741055199
257,0.01716954567698094
258,0.017382287539676442
259,0.017447986341309996
260,0.01733049073069116
261,0.01735280050073147
262,0.0173892115540041
263,0.01727907092576999
264,0.017579262275922363
265,0.017382531700679247
266,0.017328521397122938
267,0.01737481885247003
268,0.01741652432741281
269,0.017373242859183898
270,0.017577067370462062
271,0.017334193749786734
272,0.017355222479768284
273,0.017419052838183846
274,0.0174691575757263
275,0.017282105052445387
276,0.017487923598572985
277,0.017395832960980025
278,0.01730107208611385
279,0.017319691065060407
280,0.01740748924203217
281,0.017315722410362097
282,0.01728066713724918
283,0.01750377229848326
284,0.01738281639215226
285,0.017302617186141556
286,0.017287296949191688
287,0.017401594051772013
288,0.01733913713679561
289,0.017417436981069966
290,0.017304360522425868
291,0.017491296515067888
292,0.017324788169349608
293,0.01726256819213477
294,0.017514689901621087
295,0.017365133079389732
296,0.01737865184744199
297,0.017097322235862085
298,0.01729664795903149
299,0.017370521790881013
300,0.017211218544651033
301,0.017170709184423653
302,0.017251759550809487
303,0.01728918968770161
304,0.017171644193849544
305,0.01730609653845617
306,0.017362462623197142
307,0.017376009256245113
308,0.017438958039501413
309,0.0173351158294241
310,0.01724336891209578
311,0.017193025614298973
312,0.017359263801789086
313,0.01721568010108979
314,0.01724933181104467
315,0.01728033089685201
316,0.01725575393695478
317,0.017243362964663958
318,0.017321055477526062
319,0.01725764480952478
320,0.0173289177876329
