epoch,loss
0,0.3328749036220725
1,0.28506540926526175
2,0.2822866117459278
3,0.2807864676119606
4,0.2791599886228309
5,0.27731650659881996
6,0.27610078101705726
7,0.2750798564922265
8,0.27414438217121534
9,0.2732433234643746
10,0.272876470692085
11,0.27265688285350603
12,0.2725208071812899
13,0.27203953053139285
14,0.27217025795164546
15,0.2719771394930656
16,0.27209342227756256
17,0.27227424239858405
18,0.27169571786862573
19,0.2719071056757114
20,0.27170922002958614
21,0.2719050445518556
22,0.27170274207551975
23,0.2718789980239661
24,0.27165715750852326
25,0.27169171702433337
26,0.2718367991942669
27,0.27163758129644366
28,0.2717901314703163
29,0.27148981355458723
30,0.2712501800425859
31,0.27157055168959443
32,0.27155738473915064
33,0.2716231237079993
34,0.27160157805708085
35,0.2715327232029383
